id,province,district,property_type,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_station_distance,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,facilities,price,is_train
10826463,Bangkok,Huai Khwang,Condo,1.0,1.0,50,11.0,0.0,13.748475,100.565677,3,"[['E4 Asok BTS', 250], ['BL21 Phetchaburi MRT', 300], ['A6 Makkasan Airport Link', 540]]",,10.0,20,2014,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",7000000.0,1
10087074,Bangkok,Watthana,Condo,1.0,1.0,55,10.0,0.0,13.7401356399,100.5851628565,0,,20.0,16.0,20,2010,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7000000.0,1
10969534,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,130,0.0,72.0,13.6470625,100.6476875,0,,2.0,10.0,5,0,"['Covered car park', 'Clubhouse', '24 hours security']",2690000.0,1
10847683,Samut Prakan,Bang Phli,Townhouse,4.0,3.0,190,0.0,88.0,13.6625843453,100.6543250531,0,,12.0,4.0,6,2013,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5850000.0,1
10912187,Bangkok,Lat Krabang,Detached House,4.0,3.0,240,0.0,256.0,13.754445507,100.7113955092,0,,3.0,,1,0,"['Clubhouse', 'Fitness corner', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",9000000.0,1
10867293,Bangkok,Chatuchak,Condo,1.0,1.0,33,2.0,0.0,13.817655756,100.5663641332,3,"[['N9 Ha Yaek Lat Phrao BTS', 510], ['N10 Phahon Yothin 24 BTS', 550], ['BL14 Phahon Yothin MRT', 850]]",,11.0,20,2022,"['CCTV', 'Gymnasium room', 'Lounge', '24 hours security', 'Swimming pool']",4220000.0,1
10771543,Bangkok,Chatuchak,Townhouse,4.0,6.0,350,0.0,136.0,13.8355625,100.5798906,2,"[['N12 Sena Nikhom BTS', 730], ['N13 Kasetsart University BTS', 780]]",20.0,4.0,7,0,[],8500000.0,1
10283229,Bangkok,Suan Luang,Condo,1.0,1.0,25,4.0,0.0,13.7408355799,100.6012464029,1,"[['A5 Ramkhamhaeng Airport Link', 300]]",,14.0,7,1994,"['Car Park', 'CCTV', '24 hours security']",990000.0,1
10967444,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,7.0,0.0,13.646183,100.595117,1,"[['E15 Samrong BTS', 60]]",20.0,16.0,20,2017,"['Badminton hall', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini golf range', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",2490000.0,1
10593650,Nonthaburi,Bang Bua Thong,Detached House,3.0,3.0,175,0.0,200.0,13.9181875,100.3477344,0,,,3.0,3,0,"['Covered car park', '24 hours security']",3400000.0,1
10949206,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,2.0,145,0.0,144.0,13.5186375,100.6804531,0,,,4.0,3,0,['Covered car park'],2000000.0,1
10871000,Bangkok,Bueng Kum,Condo,1.0,1.0,23,5.0,0.0,13.7940644922,100.6522052245,0,,20.0,13.0,7,2015,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Library', 'Lift lobby', 'Playground', '24 hours security', 'Swimming pool']",1490000.0,1
10915919,Bangkok,Yan Nawa,Condo,2.0,2.0,85,14.0,0.0,13.700717,100.536511,1,"[['B4 Thanon Chan BRT', 490]]",20.0,20.0,20,2012,[],3900000.0,1
11008596,Bangkok,Suan Luang,Townhouse,3.0,4.0,185,0.0,80.0,13.731038999999999,100.60663,0,,14.0,8.0,8,2017,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8750000.0,1
10963503,Bangkok,Phra Khanong,Condo,1.0,1.0,45,7.0,0.0,13.6872755774,100.6066903313,2,"[['E11 Punnawithi BTS', 280], ['E12 Udom Suk BTS', 840]]",,7.0,16,2013,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3500000.0,1
11008428,Bangkok,Bang Khen,Townhouse,2.0,2.0,101,0.0,68.0,13.8568517415,100.6440021,0,,6.0,7.0,13,2009,"['Badminton hall', 'Clubhouse', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",2690000.0,1
11017235,Samut Prakan,Bang Bo,Townhouse,3.0,2.0,120,0.0,92.0,13.5457834,100.8056466,0,,,,3,0,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",2890000.0,1
11000628,Bangkok,Huai Khwang,Condo,1.0,1.0,30,2.0,0.0,13.771412,100.583671,0,,7.0,18.0,17,2006,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Mini-Mart', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",1690000.0,1
11019929,Bangkok,Din Daeng,Condo,1.0,1.0,42,18.0,0.0,13.789899,100.573568,1,"[['BL17 Sutthisan MRT', 50]]",,12.0,13,2013,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security']",3400000.0,1
10306229,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,41,7.0,0.0,13.654678016,100.6101114262,0,,,11.0,7,2022,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Meeting room', 'Playground', '24 hours security', 'Swimming pool']",3200000.0,1
10866001,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,29,7.0,0.0,13.6583141272,100.5998868982,1,"[['E14 Bearing BTS', 360]]",,8.0,20,2020,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Library', 'Lounge', 'Mini-Mart', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",2600000.0,1
10320913,Nonthaburi,Bang Yai,Detached House,3.0,3.0,148,0.0,140.0,13.8448335,100.3610179,0,,,6.0,3,0,[],4850000.0,1
10722555,Bangkok,Bang Khen,Condo,1.0,1.0,27,3.0,0.0,13.894968,100.611887,0,,18.0,10.0,10,2018,"['Car Park', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",2100000.0,1
7584732,Bangkok,Chatuchak,Condo,1.0,1.0,35,8.0,0.0,13.803459,100.577586,2,"[['BL15 Lat Phrao MRT', 560], ['BL16 Ratchadaphisek MRT', 560]]",,8.0,8,2013,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2900000.0,1
10889375,Bangkok,Khan Na Yao,Townhouse,3.0,3.0,230,0.0,128.0,13.817005,100.680461,0,,20.0,4.0,10,2015,"['Car Park', 'Community Garden', 'CCTV', '24 hours security']",6500000.0,1
10872038,Bangkok,Chatuchak,Condo,1.0,1.0,33,8.0,0.0,13.806067,100.572731,2,"[['BL15 Lat Phrao MRT', 40], ['BL16 Ratchadaphisek MRT', 820]]",,8.0,9,2017,"['Amphitheatre', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Tennis courts']",3900000.0,1
10390530,Bangkok,Bang Na,Condo,1.0,1.0,22,11.0,0.0,13.664948,100.603573,2,"[['E13 Bang Na BTS', 370], ['E14 Bearing BTS', 480]]",,5.0,4,2020,"['Car Park', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Launderette', 'Lounge', 'Mini-Mart', 'Roof Terrace', '24 hours security', 'Swimming pool']",2050000.0,1
10904172,Nonthaburi,Pak Kret,Detached House,4.0,3.0,139,0.0,252.0,13.9355625,100.4499375,0,,1.0,3.0,4,0,"['Covered car park', 'Playground', '24 hours security']",6200000.0,1
11010326,Bangkok,Prawet,Condo,1.0,1.0,30,1.0,0.0,13.727254,100.69744,1,"[['A3 Ban Thap Chang Airport Link', 950]]",,5.0,4,2016,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1500000.0,1
10542616,Bangkok,Chatuchak,Condo,1.0,1.0,33,21.0,0.0,13.8252133569,100.5665811263,2,"[['N10 Phahon Yothin 24 BTS', 330], ['N11 Ratchayothin BTS', 560]]",20.0,20.0,8,2020,"['Car Park', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool']",5600000.0,1
10918005,Bangkok,Watthana,Condo,2.0,2.0,76,10.0,0.0,13.7447417564,100.5627386528,3,"[['BL21 Phetchaburi MRT', 410], ['E4 Asok BTS', 510], ['BL22 Sukhumvit MRT', 690]]",,10.0,20,2014,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",7600000.0,1
10982879,Bangkok,Khlong Sam Wa,Detached House,3.0,3.0,178,0.0,252.0,13.8929221,100.7041509,0,,,1.0,3,0,[],6990000.0,1
10668487,Bangkok,Bang Sue,Condo,1.0,1.0,40,10.0,0.0,13.829946055,100.5333333214,2,"[['PP14 Wong Sawang MRT', 730], ['RW02 SRT Bang Son', 910]]",,3.0,2,2010,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",2400000.0,1
10575080,Nonthaburi,Bang Kruai,Detached House,3.0,3.0,142,0.0,140.0,13.8188089995,100.4856326667,0,,4.0,7.0,5,0,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5990000.0,1
11005777,Nonthaburi,Bang Yai,Detached House,3.0,3.0,200,0.0,200.0,13.8821875,100.3706875,0,,,,2,0,"['Covered car park', '24 hours security']",4190000.0,1
10860905,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,68,0.0,68.0,13.6089125,100.6387031,0,,,,3,0,[],1750000.0,1
10981764,Bangkok,Khlong Toei,Condo,2.0,2.0,61,13.0,0.0,13.7082401994,100.5988580822,1,"[['E9 On Nut BTS', 400]]",,7.0,14,2010,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",5000000.0,1
10988817,Bangkok,Bang Kapi,Condo,1.0,1.0,36,6.0,0.0,13.7614646295,100.6330353254,0,,20.0,7.0,4,2013,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2190000.0,1
10974860,Bangkok,Watthana,Condo,1.0,1.0,52,6.0,0.0,13.718132,100.590274,2,"[['E8 Phra Khanong BTS', 350], ['E7 Ekkamai BTS', 580]]",,20.0,20,2015,[],3590000.0,1
10717161,Bangkok,Bang Kapi,Condo,2.0,1.0,52,8.0,0.0,13.7513069905,100.6372939286,0,,20.0,5.0,4,2015,"['Car Park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",3710000.0,1
9774346,Bangkok,Sai Mai,Townhouse,3.0,3.0,145,0.0,72.0,13.8873411458,100.617858652,0,,,8.0,1,0,"['Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool', 'Wading pool']",4200000.0,1
11030609,Nonthaburi,Bang Kruai,Detached House,3.0,3.0,180,0.0,228.0,13.8148946,100.4593262,0,,1.0,2.0,3,0,"['Clubhouse', 'Gymnasium room', 'Playground', '24 hours security', 'Swimming pool']",9900000.0,1
9717740,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,7.0,0.0,13.874313,100.47906,1,"[['PP08 Phra Nang Klao Bridge MRT', 530]]",,3.0,2,2018,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",2200000.0,1
10295558,Nonthaburi,Pak Kret,Condo,1.0,1.0,48,7.0,0.0,13.895287,100.552219,0,,17.0,6.0,10,2015,"['Covered car park', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",2950000.0,1
10090565,Bangkok,Thung Khru,Townhouse,3.0,2.0,150,0.0,104.0,13.633800366,100.4971174408,0,,18.0,8.0,6,0,[],4300000.0,1
10394132,Bangkok,Suan Luang,Condo,1.0,1.0,23,7.0,0.0,13.744426,100.602932,1,"[['A5 Ramkhamhaeng Airport Link', 390]]",,7.0,7,2019,"['Basketball court', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Library', 'Lounge', 'Mini-Mart', 'Pavillion', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",2000000.0,1
11035385,Nonthaburi,Mueang Nonthaburi,Townhouse,4.0,3.0,131,0.0,96.0,13.8404875,100.5290781,0,,5.0,1.0,1,0,[],4190000.0,1
10533404,Samut Prakan,Bang Sao Thong,Condo,2.0,1.0,45,4.0,0.0,13.694295,100.790908,0,,,2.0,2,2007,"['CCTV', '24 hours security']",1350000.0,1
10851069,Bangkok,Khlong Toei,Condo,1.0,1.0,35,24.0,0.0,13.7128270964,100.5942278251,1,"[['E8 Phra Khanong BTS', 420]]",,17.0,20,2012,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",4990000.0,1
10846579,Bangkok,Ratchathewi,Condo,1.0,1.0,28,10.0,0.0,13.755035,100.56361,3,"[['BL20 Phra Ram 9 MRT', 340], ['A6 Makkasan Airport Link', 540], ['E4 Asok BTS', 640]]",,10.0,20,2020,"['Basement car park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",4700000.0,1
11011063,Bangkok,Watthana,Condo,2.0,1.0,46,26.0,0.0,13.706225334700001,100.6012631105,1,"[['E9 On Nut BTS', 110]]",,7.0,13,2011,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5100000.0,1
6658427,Samut Prakan,Bang Sao Thong,Detached House,3.0,3.0,20,0.0,236.0,13.7074196814,100.7902853831,0,,,2.0,2,0,[],4300000.0,1
8727510,Bangkok,Phra Khanong,Condo,3.0,2.0,54,8.0,0.0,13.705547,100.603711,2,"[['E9 On Nut BTS', 300], ['E10 Bang Chak BTS', 970]]",,8.0,14,2009,"['BBQ pits', 'Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",4500000.0,1
10912977,Nonthaburi,Sai Noi,Detached House,4.0,3.0,140,0.0,200.0,13.970653,100.3414934,0,,8.0,6.0,2,0,[],4990000.0,1
11002891,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,2.0,150,0.0,200.0,13.8410625,100.5154375,2,"[['PP13 Yaek Tiwanon MRT', 150], ['PP12 Ministry of Public Health MRT', 830]]",,4.0,6,0,[],3200000.0,1
10944503,Bangkok,Chatuchak,Condo,1.0,1.0,31,16.0,0.0,13.838470000000001,100.558087,2,"[['RN03 SRT Wat Samian Nari', 370], ['RN04 SRT Bang Khen', 980]]",20.0,3.0,6,2016,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jogging track', 'Lift lobby', 'Pavillion', '24 hours security', 'Swimming pool']",2700000.0,1
10768779,Bangkok,Suan Luang,Condo,1.0,1.0,30,7.0,0.0,13.7125335798,100.6053009497,1,"[['E9 On Nut BTS', 940]]",,9.0,14,2013,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2050000.0,1
10313138,Bangkok,Khan Na Yao,Condo,2.0,1.0,60,7.0,0.0,13.818444,100.679488,0,,19.0,6.0,20,2019,"['Car Park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",4000000.0,1
10854163,Bangkok,Bueng Kum,Townhouse,3.0,3.0,68,0.0,68.0,13.7626581,100.6759772,0,,,1.0,1,0,[],2490000.0,1
11039957,Nonthaburi,Pak Kret,Condo,2.0,1.0,56,1.0,0.0,13.908645,100.511452,0,,20.0,3.0,10,2011,"['Car Park', 'Community Garden', 'CCTV', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",1830000.0,1
10792595,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,48,30.0,0.0,13.841809359700001,100.5114689681,2,"[['PP13 Yaek Tiwanon MRT', 430], ['PP12 Ministry of Public Health MRT', 820]]",,3.0,5,2015,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2100000.0,1
10989105,Bangkok,Sathon,Condo,1.0,1.0,65,23.0,0.0,13.7193765276,100.5310924735,3,"[['B1 Sathorn BRT', 180], ['B2 Arkan Songkhro BRT', 330], ['S3 Chong Nonsi BTS', 440]]",20.0,20.0,20,2009,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",9200000.0,1
10955241,Samut Prakan,Mueang Samut Prakan,Condo,2.0,1.0,34,8.0,0.0,13.655129,100.607381,1,"[['E14 Bearing BTS', 940]]",,9.0,10,2015,['24 hours security'],2200000.0,1
10988694,Bangkok,Pathum Wan,Condo,2.0,2.0,65,5.0,0.0,13.746339,100.549494,3,"[['E2 Ploen Chit BTS', 360], ['E1 Chit Lom BTS', 750], ['E3 Nana BTS', 880]]",,12.0,20,2013,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Open car park', '24 hours security', 'Swimming pool']",8200000.0,1
11032806,Bangkok,Thung Khru,Detached House,3.0,3.0,170,0.0,200.0,13.644268,100.474128,0,,2.0,1.0,2,2021,"['Car Park', ""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",6700000.0,1
10948623,Bangkok,Bang Khen,Detached House,3.0,3.0,155,0.0,236.0,13.8659375,100.6499375,0,,,4.0,3,0,[],6900000.0,1
10611220,Bangkok,Huai Khwang,Condo,2.0,2.0,66,18.0,0.0,13.744204,100.585341,0,,20.0,11.0,14,2012,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",7400000.0,1
8316647,Bangkok,Chatuchak,Condo,2.0,2.0,55,8.0,0.0,13.805223,100.574215,2,"[['BL15 Lat Phrao MRT', 140], ['BL16 Ratchadaphisek MRT', 690]]",,9.0,9,2017,"['Car Park', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Lounge', 'Open car park', '24 hours security', 'Sky Lounge', 'Spa pool']",9780000.0,1
9550909,Bangkok,Khlong San,Condo,1.0,1.0,39,21.0,0.0,13.710404,100.503107,0,,20.0,7.0,15,2009,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Game room', 'Jacuzzi', 'Lift lobby', 'Roof Terrace', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",2700000.0,1
10633961,Bangkok,Yan Nawa,Condo,1.0,1.0,28,19.0,0.0,13.6791215755,100.527794,2,"[['B8 Wat Dokmai BRT', 460], ['B7 Wat Pariwat BRT', 810]]",20.0,3.0,5,2011,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2200000.0,1
10688125,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,32,6.0,0.0,13.656548,100.606707,1,"[['E14 Bearing BTS', 780]]",,8.0,8,2013,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",1590000.0,1
11031417,Bangkok,Khlong Toei,Condo,2.0,2.0,54,19.0,0.0,13.7109650149,100.5938943245,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 990]]",,17.0,18,2013,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Reflexology Path', '24 hours security', 'Swimming pool']",4690000.0,1
10884763,Bangkok,Sai Mai,Detached House,3.0,3.0,220,0.0,240.0,13.9047286,100.6572405,0,,5.0,5.0,2,0,"['Covered car park', 'Community Garden', 'Multi-Storey Car Park', 'Playground', '24 hours security']",4900000.0,1
11019699,Bangkok,Watthana,Condo,1.0,1.0,30,10.0,0.0,13.734047,100.571313,1,"[['E5 Phrom Phong BTS', 490]]",,19.0,20,2022,"['Car Park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Lounge', 'Playground', '24 hours security', 'Steam bath', 'Swimming pool']",6990000.0,1
10855854,Bangkok,Watthana,Condo,1.0,1.0,47,10.0,0.0,13.72988,100.576015,2,"[['E6 Thong Lo BTS', 680], ['E5 Phrom Phong BTS', 760]]",,18.0,20,2015,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",5199000.0,1
10612033,Bangkok,Huai Khwang,Condo,2.0,2.0,57,2.0,0.0,13.774685,100.573913,1,"[['BL18 Huai Khwang MRT', 380]]",,20.0,20,2012,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",3500000.0,1
11019452,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,31,4.0,0.0,13.6585631253,100.5984257084,1,"[['E14 Bearing BTS', 430]]",,7.0,20,2014,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1900000.0,1
10848542,Bangkok,Khlong San,Condo,1.0,1.0,48,21.0,0.0,13.729932,100.507508,2,"[['G3 Khlong San BTS', 40], ['G2 Charoen Nakhon BTS', 420]]",20.0,7.0,20,2021,"['Community Garden', 'CCTV', 'Fitness corner', 'Meeting room', 'Multi-Storey Car Park', 'Playground', '24 hours security', 'Sky Lounge', 'Swimming pool']",6050000.0,1
10918027,Bangkok,Bang Kapi,Condo,1.0,1.0,23,20.0,0.0,13.761906,100.640051,0,,20.0,15.0,20,2020,"['Car Park', 'Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Jogging track', 'Launderette', 'Library', 'Lift lobby', 'Mini-Mart', 'Roof Terrace', '24 hours security', 'Swimming pool']",2990000.0,1
10962120,Bangkok,Bueng Kum,Townhouse,3.0,3.0,150,0.0,88.0,13.7982423226,100.6553476609,0,,16.0,11.0,5,2016,"[""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",4100000.0,1
11041697,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,26,16.0,0.0,13.83663,100.504437,0,,20.0,5.0,3,2015,"['Basketball court', 'Covered car park', 'Fitness corner', 'Library', 'Swimming pool']",1490000.0,1
10974680,Bangkok,Yan Nawa,Condo,1.0,1.0,63,39.0,0.0,13.68805,100.548108,1,"[['B5 Nararam 3 BRT', 960]]",19.0,4.0,6,2014,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Game room', 'Gymnasium room', 'Karaoke', 'Mini-Mart', 'Putting Green', 'Sauna', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",5390000.0,1
10758150,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,123,0.0,208.0,13.933057,100.363282,0,,,4.0,2,2013,"['CCTV', '24 hours security']",3390000.0,1
10918875,Bangkok,Huai Khwang,Condo,2.0,1.0,46,25.0,0.0,13.7828917965,100.574656751,2,"[['BL18 Huai Khwang MRT', 550], ['BL17 Sutthisan MRT', 770]]",,20.0,20,2013,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Open car park', '24 hours security', 'Swimming pool']",4600000.0,1
10713688,Bangkok,Chom Thong,Townhouse,3.0,2.0,96,0.0,68.0,13.7101677017,100.4548742626,0,,14.0,2.0,7,2020,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",4050000.0,1
10744937,Bangkok,Ratchathewi,Condo,1.0,2.0,60,18.0,0.0,13.754455,100.534634,3,"[['A8 Phaya Thai Airport Link', 240], ['N2 Phaya Thai BTS', 260], ['N1 Ratchathewi BTS', 430]]",,20.0,20,2013,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",8800000.0,1
10452303,Bangkok,Khlong Toei,Condo,1.0,1.0,28,20.0,0.0,13.7253952835,100.5656595582,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",,20.0,20,2017,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5900000.0,1
11011792,Bangkok,Phra Khanong,Condo,2.0,1.0,47,7.0,0.0,13.6894506968,100.6068483822,2,"[['E11 Punnawithi BTS', 100], ['E10 Bang Chak BTS', 850]]",,7.0,14,2013,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Pavillion', '24 hours security', 'Swimming pool']",3980000.0,1
11032445,Bangkok,Chatuchak,Condo,1.0,1.0,31,7.0,0.0,13.8250776343,100.5455523087,1,"[['RN02 SRT Chatuchak', 310]]",20.0,2.0,6,2009,"['CCTV', '24 hours security']",1390000.0,1
9975243,Bangkok,Bang Na,Condo,1.0,1.0,29,8.0,0.0,13.6863471819,100.612098589,2,"[['E11 Punnawithi BTS', 760], ['E12 Udom Suk BTS', 820]]",,14.0,17,2018,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Sky Lounge', 'Swimming pool']",4720000.0,1
10891329,Bangkok,Phaya Thai,Condo,1.0,1.0,64,2.0,0.0,13.780935,100.541179,3,"[['N5 Ari BTS', 410], ['N6 Sena Ruam BTS', 870], ['N4 Sanam Pao BTS', 910]]",,10.0,15,2010,['Car Park'],6990000.0,1
10763693,Bangkok,Bang Khun Thian,Detached House,2.0,3.0,140,0.0,140.0,13.6251869,100.417181,0,,,3.0,4,0,[],5500000.0,1
10816453,Bangkok,Watthana,Condo,1.0,1.0,36,7.0,0.0,13.71404158,100.6022190172,1,"[['E9 On Nut BTS', 990]]",,10.0,19,2016,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool', 'Wading pool']",4500000.0,1
10942624,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,22,7.0,0.0,13.868741,100.473872,2,"[['PP08 Phra Nang Klao Bridge MRT', 670], ['PP07 Sai Ma MRT', 850]]",,5.0,1,2017,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Launderette', 'Library', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool']",950000.0,1
11010551,Bangkok,Bang Kho Laem,Condo,2.0,1.0,78,8.0,0.0,13.7025006971,100.4997953411,0,,20.0,12.0,16,2004,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",6500000.0,1
10956740,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,75,0.0,64.0,13.621723349,100.6010917016,0,,,17.0,11,0,['Covered car park'],2100000.0,1
